Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
6ca26c0a-b21c-7c30-f697-b610a858fdb3,1965-12-28,,999-89-9303,S99926624,X90523975X,Mr.,Nick779,Henry768,Koss676,,,D,black,nonhispanic,M,Sherborn  Massachusetts  US,985 Lehner Bridge Apt 80,Boston,Massachusetts,Suffolk County,25025,02134,42.25260621318194,-71.0241366869791,243758.89,113525.54,31323
0a14bca6-e28b-2315-1882-1c608827dc71,1990-05-30,,999-88-1450,S99970120,X50116196X,Mr.,Quinn173,Otto672,Hills818,,,M,asian,nonhispanic,M,Norton  Massachusetts  US,631 Hayes Park Unit 16,Natick,Massachusetts,Middlesex County,,00000,42.25292720301268,-71.34008326035139,33200.67,19023.81,769654
a057ad94-cc0f-ef10-0103-1082b5d60a65,2009-05-19,,999-37-1289,S99911927,,,Cesar434,Fausto876,Price929,,,,white,nonhispanic,M,Beverly  Massachusetts  US,747 Monahan Ranch Apt 76,Framingham,Massachusetts,Middlesex County,25017,01702,42.327345756908365,-71.41262579608714,45435.92,0.00,35767
acc4378b-6641-0881-b9d6-1b1c834e18ed,1989-06-05,,999-68-1291,S99953585,X66811300X,Mr.,Jamar151,Aurelio227,Graham902,,,D,white,nonhispanic,M,North Andover  Massachusetts  US,267 Fahey Bay Apt 19,Peabody,Massachusetts,Essex County,25009,01940,42.50876171399859,-71.06428862763029,86870.41,7692.70,45426
984fb73c-b240-8bb1-3070-814a7ae99846,1931-08-21,1958-10-11,999-21-6579,S99941933,X39689023X,Mr.,Lorenzo669,Armando772,Solorzano931,,,,white,hispanic,M,Ponce  Puerto Rico  PR,160 Prohaska Manor,Tewksbury,Massachusetts,Middlesex County,,00000,42.6067143448706,-71.23675181470288,64981.75,10182.71,30721
705655f5-2651-bb26-a074-5ce21491d256,1973-06-20,,999-58-1421,S99913362,X48021270X,Mr.,Alfred550,,Kulas532,,,D,white,hispanic,M,Boston  Massachusetts  US,525 Hilll Extension,Agawam,Massachusetts,Hampden County,25013,01030,42.07825867589633,-72.70217130688866,147427.02,9211.93,44875
af1425d3-bb0c-bc4b-cf2e-037947935b62,1995-07-02,,999-47-6216,S99968565,X27810220X,Mrs.,Lavonne167,Sydney660,Cole117,,Wehner319,M,white,nonhispanic,F,Vineyard Haven  Massachusetts  US,281 Schmitt Wynd,Boston,Massachusetts,Suffolk County,25025,02109,42.36119818985367,-71.01831068388046,230878.15,340140.25,127655
05b0b9c0-699a-4b1b-6eb7-70535a87d659,1960-01-02,,999-48-3348,S99926747,X92853767X,Mr.,Diego848,,Hilpert278,,,D,white,nonhispanic,M,Everett  Massachusetts  US,166 Rippin Gateway Unit 3,Weston,Massachusetts,Middlesex County,,00000,42.33182044330022,-71.26689463559536,84933.79,159642.33,170444
887dd4c0-eb1a-e002-e80f-91642c44737c,2002-08-05,2005-02-05,999-47-5096,,,,Marian936,Traci329,Cremin516,,,,asian,nonhispanic,F,Worcester  Massachusetts  US,719 Tromp Annex Suite 8,Boston,Massachusetts,Suffolk County,25025,02125,42.31558340644,-71.08489423442582,10320.35,752.04,61640
10cc0a2c-e030-2f57-7ede-2f929f70aa54,1978-05-01,,999-16-3540,S99987935,X25278856X,Mr.,Ahmed109,Norris589,Hauck852,,,S,white,hispanic,M,Boston  Massachusetts  US,443 Beier Orchard,Lawrence,Massachusetts,Essex County,25009,01843,42.730381086749084,-71.1267275309727,10062.36,200986.19,10333
0117dabc-cd9f-471c-83f5-796c08823ee8,1969-08-06,,999-89-5255,S99912641,X38390691X,Ms.,Mabelle762,,Ward668,,,S,asian,nonhispanic,F,Medford  Massachusetts  US,1006 Schumm Gate Unit 74,Newton,Massachusetts,Middlesex County,25017,02460,42.31595595080049,-71.24765210913996,17955.86,1215843.83,6677
f41d0868-7a1b-607c-b90e-800a1eaa45e9,1998-06-01,,999-37-6909,S99961394,X41198510X,Mrs.,Lourdes258,Elvira561,Ramos754,,Huerta329,M,native,hispanic,F,Tegucigalpa  Francisco Morazán  HN,413 Heidenreich Pathway,Norwood,Massachusetts,Norfolk County,25021,02090,42.18923965427118,-71.16942590437388,159555.34,280064.69,114754
59439a70-5c31-d4e5-4362-2738f5f21d07,1959-07-20,2019-05-06,999-41-8418,S99967073,X06090018X,Mr.,Sammy219,Morgan564,Dickens475,,,M,white,nonhispanic,M,Medfield  Massachusetts  US,883 O'Kon Trafficway Unit 13,East Dennis,Massachusetts,Barnstable County,25001,02641,41.78250141267283,-70.19272750263917,15373.38,570764.58,22344
235f6342-b9cf-61a8-30e4-a75827cbf117,1995-06-14,,999-92-3054,S99989737,X50563484X,Mrs.,Reena181,Susy776,Nolan344,,Jakubowski832,M,asian,nonhispanic,F,Hingham  Massachusetts  US,1091 O'Kon Route,Boston,Massachusetts,Suffolk County,25025,02130,42.29391007034509,-71.01727353490274,180774.74,395788.71,117245
dd8f3723-27d2-4912-7416-8ec5a2465941,2012-04-06,,999-47-3029,,,,Cary869,Deloras136,Flatley871,,,,white,nonhispanic,F,Burlington  Massachusetts  US,879 Feeney Row,Boxborough,Massachusetts,Middlesex County,,00000,42.45757537853738,-71.47874032052839,33512.57,6503.31,927918
c9a09e74-cabe-c02f-86fd-eb403585fb21,1977-09-29,,999-16-1283,S99967974,X22889039X,Mrs.,Caterina17,Emelina469,Jones311,,Stracke611,D,white,nonhispanic,F,Boston  Massachusetts  US,438 Murphy Mall,Lynn,Massachusetts,Essex County,25009,01901,42.47076470741769,-70.972623624778,413951.02,172105.20,47353
301d4afd-956c-1159-3479-ff565da839cc,1989-05-27,,999-14-8669,S99928488,X81309870X,Mrs.,Staci390,Kathlene786,Greenholt190,,Renner328,M,white,nonhispanic,F,Concord  Massachusetts  US,547 Gutkowski Ferry Unit 85,Foxborough,Massachusetts,Norfolk County,25021,02035,42.04535499732684,-71.25266342990327,177316.12,379078.08,38617
8635c89d-15b3-4c7f-3e29-942f2e655550,2015-03-03,,999-61-9152,,,,Theron432,Robt687,Medhurst46,,,,white,nonhispanic,M,Amherst  Massachusetts  US,641 Koelpin Ville,Gloucester,Massachusetts,Essex County,25009,01930,42.61799868751295,-70.69916457975397,32409.53,1516.13,57444
16b47969-ceb9-150c-9bd4-f07107eaf54d,1972-08-13,,999-18-1711,S99964610,X96716701X,Mrs.,Annett908,,Hamill307,,Ziemann98,M,white,nonhispanic,F,Hingham  Massachusetts  US,958 Bahringer Manor,Southborough,Massachusetts,Worcester County,,00000,42.328384662369324,-71.56411055045479,231168.27,419661.55,782078
fddcdb53-dc93-46ba-5df0-bb402b6bee07,2002-08-05,,999-95-9047,S99926896,X76916498X,Ms.,Steffanie515,Jean712,Zemlak964,,,,asian,nonhispanic,F,Boston  Massachusetts  US,764 Von Gardens,Boston,Massachusetts,Suffolk County,25025,02122,42.35891510999097,-71.03222057001082,84949.99,142896.14,61640
8a3cb3ee-1771-0123-e369-49560f6d161b,1969-11-11,,999-10-2587,S99963009,X10183282X,Mrs.,Mafalda94,Sheena120,Muller251,,Hodkiewicz467,D,white,nonhispanic,F,Natick  Massachusetts  US,911 Hickle Tunnel,Newton,Massachusetts,Middlesex County,25017,02467,42.3244907687618,-71.1959911860691,685624.92,164687.71,36617
92bd36e0-9f0a-7782-dab4-5826bb3cb1de,1964-04-23,,999-77-9161,S99995468,X90986932X,Mr.,Lou594,Cesar434,Monahan736,,,M,white,nonhispanic,M,Boston  Massachusetts  US,857 Labadie Row Suite 15,Worcester,Massachusetts,Worcester County,25027,01545,42.24046310618547,-71.78046157595527,145496.28,154861.02,60430
4f0e5b7f-991e-5c3f-55bf-1d95137f38ab,1983-07-02,,999-16-6294,S99930622,X22848249X,Mrs.,Clara183,Barbara209,Lomeli256,,Concepción765,M,white,hispanic,F,Portsmouth  Saint John Parish  DM,563 Abbott Mill Suite 43,Greenfield,Massachusetts,Franklin County,25011,01301,42.657348385651325,-72.62811649913222,177224.23,303423.53,57172
7718a83b-2634-41b2-bd08-a8001a0eb488,2005-01-01,,999-13-9331,S99961958,X26590431X,Mr.,Lucien408,Loren192,Crist667,,,,white,nonhispanic,M,Lexington  Massachusetts  US,1096 Reilly Ville Unit 18,Lynn,Massachusetts,Essex County,25009,01905,42.49749884861,-71.0422994281728,69497.64,14250.97,139524
b223c125-eaed-6793-d185-a48bafc6b75b,1993-02-06,,999-33-8432,S99938179,X71871149X,Ms.,Kenna183,,Davis923,,,S,asian,nonhispanic,F,Amherst Center  Massachusetts  US,1009 Weissnat Well Suite 47,Boston,Massachusetts,Suffolk County,25025,02136,42.279633080799115,-71.1318499042812,13170.45,1053543.32,3956
48188d84-2296-8a7d-3c61-34abf3ff789e,2000-09-23,,999-72-7776,S99975184,X03699597X,Mr.,Bennett146,Mitchel812,Blick895,,,,white,nonhispanic,M,Medford  Massachusetts  US,780 Hilll Boulevard,Rochester,Massachusetts,Plymouth County,,00000,41.74334706258079,-70.87665016144048,41488.04,13503.11,68975
9f4e460c-a799-2305-12ee-ba7ab7a16892,2010-03-20,,999-66-6848,S99986763,,,Eldridge510,Lazaro919,Dicki44,,,,white,nonhispanic,M,Boston  Massachusetts  US,186 Murray Manor Unit 65,Somerset,Massachusetts,Bristol County,25005,02725,41.757402908709075,-71.11859526640711,41313.38,3402.55,138554
372da266-f148-d56e-b4b9-c5133868e26b,2009-05-06,,999-69-4248,S99932399,,,Scot349,Jarrod316,Mayer370,,,,white,nonhispanic,M,New Bedford  Massachusetts  US,797 McCullough Fort Apt 45,Beverly,Massachusetts,Essex County,25009,01915,42.54522406478094,-70.90626570764024,47931.13,3299.61,43857
2c783655-e493-404e-e6f0-b9faca4a72f6,1932-09-20,2011-07-10,999-89-8066,S99943184,X72110996X,Mrs.,Nichole96,,McLaughlin530,,Padberg411,M,white,nonhispanic,F,Boston  Massachusetts  US,359 Pollich Trafficway Unit 57,Granby,Massachusetts,Hampshire County,25015,01033,42.26641877102772,-72.48368228277486,18958.70,1038549.77,20133
bf53705a-a5af-ee1b-f233-e98f39a84267,1955-07-08,,999-65-1503,S99993099,X85570699X,Mrs.,Avis183,Joette227,Jones311,,Abshire638,M,white,nonhispanic,F,North Westport  Massachusetts  US,1021 Corkery Walk Unit 71,Beverly,Massachusetts,Essex County,25009,01915,42.597938970767515,-70.89121705035929,663980.02,302583.35,73777
16ba8700-d6b0-e951-acce-a66adf996502,1951-10-26,,999-66-5566,S99918806,X21213575X,Mrs.,Otilia736,Krystyna791,Feest103,,Hoppe518,W,white,nonhispanic,F,North Adams  Massachusetts  US,1094 Hettinger Frontage road Apt 21,Lowell,Massachusetts,Middlesex County,25017,01852,42.61712492433104,-71.28839721372462,403584.36,912529.73,28133
ff7f4c84-6565-3fe9-b11b-ead28030e4e0,1976-07-12,,999-61-7797,S99993462,X55053486X,Mr.,Spencer878,,Hessel84,,,D,white,nonhispanic,M,Boston  Massachusetts  US,831 Veum Parade Apt 24,New Bedford,Massachusetts,Bristol County,25005,02747,41.588151870638455,-70.92256751388567,8585.55,169216.99,8921
82548711-ac00-d7c3-86be-22db5faa5f85,2010-12-21,,999-89-5955,,,,Margy712,,Emard19,,,,white,nonhispanic,F,Lexington  Massachusetts  US,385 Emard Bay,Peabody,Massachusetts,Essex County,25009,01960,42.58217742886814,-70.99887079652841,46072.01,19435.92,42967
18fc7d50-7418-27d0-63e5-70e5e133d97d,1980-12-20,,999-93-8801,S99913392,X14262496X,Mr.,Miquel905,Mike230,Effertz744,,,D,white,nonhispanic,M,Swansea  Massachusetts  US,935 Beer Mill,Boston,Massachusetts,Suffolk County,25025,02210,42.35277486792851,-71.04697380562763,72769.91,23914.85,628978
727f2e6c-0dd5-b00b-9147-331e0e48c45f,1924-05-04,,999-78-3776,S99915734,X14256981X,Mr.,August363,Jarvis643,Durgan499,,,S,white,nonhispanic,M,Granby  Massachusetts  US,740 Marks Spur,Bridgewater,Massachusetts,Plymouth County,25023,02324,42.0156685776761,-70.9638124149913,214591.20,350428.80,193389
2675c021-908b-a087-9973-9c44ea292875,1976-03-02,,999-10-4628,S99961633,X51586005X,Mrs.,Coretta598,Joanie498,Dicki44,,Shanahan202,M,black,nonhispanic,F,New Bedford  Massachusetts  US,710 Keebler Annex Unit 78,Chicopee,Massachusetts,Hampden County,25013,01020,42.15115499073309,-72.58292058738883,406779.02,467677.38,61167
f7f99fe1-2276-25d0-a9c1-629155b9cbe3,1982-11-01,,999-32-8464,S99986304,X97886074X,Mrs.,Elvera717,,Schroeder447,,Morar593,M,white,nonhispanic,F,Sudbury  Massachusetts  US,724 Cruickshank Heights Apt 8,Waltham,Massachusetts,Middlesex County,25017,02453,42.3914561243692,-71.30339898643338,223658.14,1177433.34,160630
89a18ea5-b180-a1f9-043e-51a19d94e024,1996-05-03,,999-21-4083,S99916993,X23436511X,Ms.,Nohemi878,Ilana185,Crooks415,,,S,white,nonhispanic,F,Abington  Massachusetts  US,170 O'Keefe Spur,Worcester,Massachusetts,Worcester County,25027,01583,42.27574543641917,-71.8651754889698,8533.36,275312.47,16766
a6b4dc19-df9f-e93b-fcce-add1f247782e,1975-06-19,,999-82-9184,S99965730,X87923839X,Mr.,Lindsay928,Luciano237,Feeney44,,,W,white,nonhispanic,M,Norton  Massachusetts  US,536 Gislason Way Unit 18,Grafton,Massachusetts,Worcester County,,00000,42.21182325956029,-71.68673734009622,9016.21,135972.18,12673
629fb99d-2d49-279a-5f79-f9878141503d,1991-05-11,,999-58-6053,S99951858,X94398229X,Mrs.,Whitley172,,Gislason620,,Jones311,M,asian,nonhispanic,F,Winchester  Massachusetts  US,776 Schuppe Mews Unit 70,Salem,Massachusetts,Essex County,25009,01970,42.46299956629277,-70.85279405832121,88136.28,567475.64,791944
4f40b82f-9add-65cf-f4ce-4fa234a70dc0,1931-08-21,1999-01-20,999-23-2847,S99918268,X44065057X,Mr.,Emilio417,Víctor493,Rosas160,,,S,white,hispanic,M,La Paz  Baja California  MX,357 Jones View Unit 33,Tewksbury,Massachusetts,Middlesex County,,00000,42.62560944132123,-71.27738181042376,188911.31,1412295.23,30721
dbb89418-2a8e-5eb5-1707-d7f04ec33637,2013-01-11,,999-10-5186,,,,Chuck784,Graham902,Schimmel440,,,,white,nonhispanic,M,Amherst  Massachusetts  US,488 Friesen Branch,Watertown,Massachusetts,Middlesex County,25017,02472,42.39684268822216,-71.16324634963475,2650.76,56080.17,11209
55367f7d-fc2e-32af-67f3-c99fa86d787b,1973-06-26,2011-05-28,999-40-7435,S99992505,X52511509X,Mrs.,Yun266,,Schuppe920,,Crist667,M,white,nonhispanic,F,Medford  Massachusetts  US,148 Marks Common Apt 43,Easton,Massachusetts,Bristol County,,00000,42.048018664021065,-71.08773021288924,235878.37,796528.19,172067
0d3aec38-7c4f-45e9-c70c-c89f08c144f0,1965-07-27,,999-44-8042,S99910608,X34917716X,Mrs.,Zofia65,Eveline832,Hettinger594,,Prohaska837,D,black,nonhispanic,F,Worcester  Massachusetts  US,151 Dicki Fork Apt 54,Boston,Massachusetts,Suffolk County,25025,02151,42.374868547210596,-71.10156100200473,649281.76,306117.32,67526
269d2173-1383-4533-12b7-60eddae7dd8d,1978-02-04,,999-87-6365,S99935708,X44757490X,Mr.,Solomon675,Kristopher775,Kling921,,,M,asian,nonhispanic,M,Northampton  Massachusetts  US,1093 Bogisich Boulevard,Dedham,Massachusetts,Norfolk County,25021,02090,42.235676137656945,-71.1533378530056,88958.15,57182.37,108751
7cd20276-95c5-e2e8-b156-85a721f45580,2020-11-02,,999-67-2448,,,,Piedad413,Verlene883,Gusikowski974,,,,white,hispanic,F,Boston  Massachusetts  US,840 Hammes Crossing,Westfield,Massachusetts,Hampden County,25013,01086,42.174107478986116,-72.79590827916823,1138.45,24462.85,23342
3a8456dc-20f4-bdd5-4bfe-be3958814751,1970-10-16,,999-64-9596,S99957502,X42512239X,Mrs.,Ignacia942,,Will178,,Goldner995,M,white,nonhispanic,F,Marion  Massachusetts  US,870 Ziemann Bypass Suite 48,Boston,Massachusetts,Suffolk County,25025,02108,42.39137043535654,-71.09649975654436,25700.06,1525263.83,8304
19175e71-d20b-faaa-d26c-ddf78c9f9d09,1991-01-19,,999-16-4649,S99962545,X47484503X,Mrs.,Latia151,Agustina460,Treutel973,,Hand679,D,white,nonhispanic,F,Boston  Massachusetts  US,125 Mayert Track Unit 61,Acton,Massachusetts,Middlesex County,,00000,42.50593014366168,-71.48043198662447,143247.19,209591.57,35331
9d9f7283-7db5-43b1-d365-e21e0b420cee,1960-04-08,,999-21-2335,S99971338,X18693347X,Mr.,Kelley882,,Gerhold939,,,D,white,nonhispanic,M,North Reading  Massachusetts  US,645 Terry Stravenue Suite 86,Grafton,Massachusetts,Worcester County,,00000,42.20190391599129,-71.67612083344275,14664.66,277338.26,7708
edeaaec9-46c6-6b50-c724-932823fb7a21,1976-04-07,,999-72-3664,S99942461,X94678303X,Mr.,Marcelo725,Mariano761,Morar593,,,M,other,nonhispanic,M,Lawrence  Massachusetts  US,615 Turcotte Rest Suite 53,Medfield,Massachusetts,Norfolk County,25021,02052,42.187934710125646,-71.29644360575712,147872.50,18521.43,572428
fd670cc1-9381-3da6-4f20-6952801c1ae6,1959-07-20,,999-27-8460,S99934693,X31465132X,Mr.,Erich201,Trey250,Barrows492,,,M,white,nonhispanic,M,Framingham  Massachusetts  US,624 Johnson Drive,East Dennis,Massachusetts,Barnstable County,25001,02641,41.7092408922386,-70.15409370861754,73928.30,1103555.24,22344
8ef35aa9-4334-eafd-2976-0ee4f1db89f2,1952-04-02,,999-11-2959,S99935716,X06458496X,Mrs.,Zada604,Claudie965,Lesch175,,Collins926,W,white,nonhispanic,F,Boston  Massachusetts  US,854 Rippin Light Unit 28,New Bedford,Massachusetts,Bristol County,25005,02745,41.657555849734536,-70.9951042221693,805585.30,378875.19,97919
02719e2e-d5a6-02f6-dfa8-6e08601176de,2019-03-09,,999-19-4897,,,,Kenna183,Leigh689,Pollich983,,,,white,nonhispanic,F,Chelmsford  Massachusetts  US,617 Swift Trace,Cambridge,Massachusetts,Middlesex County,25017,02139,42.345564833283724,-71.09450287221996,22032.98,0.00,48568
c525270c-d023-eacc-2599-fe2d9cbd94ff,1965-07-17,2019-03-09,999-92-5206,S99986807,X21828634X,Mrs.,Charlott617,Elizebeth108,Rutherford999,,Kemmer137,M,black,nonhispanic,F,Newton  Massachusetts  US,646 Abernathy Annex Suite 82,Bedford,Massachusetts,Middlesex County,25017,01730,42.540242718706324,-71.32781780486411,200720.15,1504042.29,28006
5aee11c4-5203-9be9-334a-ee6b15a66e95,1998-03-27,,999-74-9353,S99926952,X05128288X,Ms.,Melita22,Lore422,Batz141,,,S,black,nonhispanic,F,Abington  Massachusetts  US,113 Nikolaus Rapid,Shrewsbury,Massachusetts,Worcester County,,00000,42.33412055220474,-71.70224011209653,239092.69,33489.86,79146
9d3168f3-3b1b-bf3e-08df-57d17a2438f6,1932-09-20,,999-31-6618,S99923140,X84019701X,Mrs.,Erlene813,,Tillman293,,Luettgen772,M,white,nonhispanic,F,Berkley  Massachusetts  US,892 Vandervort Track,Granby,Massachusetts,Hampshire County,25015,01033,42.29316926452174,-72.49883579558895,28572.06,2213476.32,20133
27958707-0726-28f4-21a3-4e0ad51aab08,1987-07-07,,999-36-6505,S99929377,X90570164X,Mr.,Allen322,Steven797,Bauch723,,,S,white,nonhispanic,M,New Bedford  Massachusetts  US,319 Williamson Club Unit 65,Lawrence,Massachusetts,Essex County,25009,01840,42.710311326544335,-71.13336710121033,117103.58,37798.88,65381
a1d70a85-7744-a428-0a09-f1a96ba25007,1962-11-28,,999-15-1388,S99947730,X00488807X,Mrs.,Randi364,,Hammes673,,Hackett68,M,white,nonhispanic,F,Greenfield  Massachusetts  US,458 Bogan Row Suite 58,Plymouth,Massachusetts,Plymouth County,25023,02360,41.885794045106074,-70.59700421707217,343279.46,523573.07,219387
ccafc0e8-b108-9e55-f4e3-6108db92228b,1968-10-24,1999-12-02,999-46-1365,S99991671,X59511905X,Mrs.,Beverlee316,Gregory545,Bashirian201,,Herman763,M,white,nonhispanic,F,Wareham  Massachusetts  US,1002 Schumm Walk,Shirley,Massachusetts,Middlesex County,25017,01464,42.5328876180273,-71.59679913419248,67569.95,587520.02,24601
a0af9412-9b34-e986-72ad-5fe746f65894,1965-02-21,,999-83-7137,S99954183,X90947243X,Mrs.,Floretta117,,Hahn503,,VonRueden376,M,white,nonhispanic,F,Revere  Massachusetts  US,466 Rogahn Burg,Millville,Massachusetts,Worcester County,,00000,42.05406258781617,-71.57767496802391,290540.29,756470.14,166927
0774767e-cce9-c19f-28f6-a17c8c57da44,1968-01-14,,999-19-8002,S99972536,X25526386X,Mr.,Terry864,Chadwick722,Turner526,,,S,white,nonhispanic,M,North Attleborough  Massachusetts  US,1028 Smitham Extension,Worcester,Massachusetts,Worcester County,25027,01602,42.265673847714744,-71.78430537925236,10486.58,223459.84,16513
e171d052-a7ba-61e0-9da3-73db9fa4906d,1943-12-05,,999-51-4863,S99981748,X19359332X,Mrs.,Bette450,Genny123,Dooley940,,Corkery305,D,white,nonhispanic,F,Billerica  Massachusetts  US,732 Collier Manor,Cambridge,Massachusetts,Middlesex County,25017,02142,42.32754138954297,-71.08674897368077,853656.51,264527.35,74005
d158f0d8-b370-7e10-10f0-7cb935097419,1979-11-24,1981-10-07,999-26-9741,,,,Dorsey40,Rufus33,Jacobi462,,,,white,nonhispanic,M,Everett  Massachusetts  US,936 Jones Ferry,Gardner,Massachusetts,Worcester County,25027,01440,42.582870160544005,-72.02730918427052,3241.50,31241.02,24246
bf772691-db56-d5cd-732f-fab28d523778,1956-07-20,,999-95-6614,S99998124,X07559465X,Mrs.,Antonia30,,Gutiérrez115,,Córdova800,M,white,hispanic,F,Guatemala City  Guatemala  GT,770 Steuber Trafficway Suite 26,Palmer,Massachusetts,Hampden County,25013,01057,42.09787268779102,-72.32392521782009,22310.59,1403022.95,7524
0e74f039-2b3e-c5f7-8651-47f0d1cecdb8,2021-12-26,,999-27-7221,,,,Hank686,Chester802,Lebsack687,,,,asian,nonhispanic,M,Shanghai  Shanghai Municipality  CN,784 Carter Throughway,Barnstable,Massachusetts,Barnstable County,25001,02630,41.66702053104692,-70.29425265659953,6899.82,0.00,52900
4d94ded2-7471-e9e4-34c6-7e943cf42c8a,2025-08-13,,999-28-6412,,,,Tuan998,Alfonso758,Larkin917,,,,white,nonhispanic,M,Webster  Massachusetts  US,231 O'Kon Skyway,Agawam,Massachusetts,Hampden County,25013,01030,42.02594072506151,-72.62439968707348,5016.53,0.00,42400
317f8381-5aea-72c7-8486-c24d2fffdd1f,2015-07-28,,999-72-1428,,,,Nestor901,Chung121,Pfeffer420,,,,white,hispanic,M,Chelsea  Massachusetts  US,471 Erdman Plaza,Dedham,Massachusetts,Norfolk County,25021,02090,42.26651203263199,-71.20065324071045,21401.44,23348.50,81836
2dd6cf6c-b0d3-0625-9322-c35efc7a5a17,2010-04-22,,999-67-8324,S99948089,,,Margy712,Luanne915,Kuvalis369,,,,white,nonhispanic,F,Springfield  Massachusetts  US,836 Corwin Skyway Suite 36,Norwood,Massachusetts,Norfolk County,25021,02062,42.17927508538951,-71.18576170895648,7139.90,40531.10,116540
41dd3345-0c60-e730-3437-ac53e7e23c22,1973-06-26,,999-90-9639,S99933308,X23889734X,Ms.,Charlsie105,Reena181,Casper496,,,S,white,nonhispanic,F,North Adams  Massachusetts  US,954 Smith Branch,Easton,Massachusetts,Bristol County,,00000,42.04717174305262,-71.13158245503814,250989.39,526762.92,172067
fc1790cf-8ef8-5c94-1647-46683ac5143c,1974-10-08,2011-09-30,999-75-8783,S99911837,X04081000X,Mrs.,Kimi714,Mi492,Robel940,,Breitenberg711,M,black,nonhispanic,F,Danvers  Massachusetts  US,966 Purdy Crossing Apt 24,Springfield,Massachusetts,Hampden County,25013,01119,42.12985968234914,-72.58267400366233,620637.12,214019.00,44956
d5fc2272-a57f-1dfc-32ca-b8de5ed92d53,2010-01-29,,999-41-1050,S99932692,,,Katelyn962,Staci390,Heathcote539,,,,white,nonhispanic,F,Taunton  Massachusetts  US,1066 Kohler Row Apt 47,Millbury,Massachusetts,Worcester County,,00000,42.17473692009052,-71.81031583022406,3080.32,51429.62,25728
381efbf2-c0b2-f28a-fd5a-e5615cb3e568,2014-12-29,,999-20-8030,,,,Nella762,,Nikolaus26,,,,white,nonhispanic,F,Tewksbury  Massachusetts  US,724 McClure Gate,Scituate,Massachusetts,Plymouth County,25023,02066,42.207749440236505,-70.7587888970413,16449.30,11505.10,154894
3ca42f73-9db0-e6ee-bdd9-ae0af83df391,1933-02-04,1997-08-02,999-45-2613,S99924837,X16033041X,Mr.,Grady603,Florentino8,Jerde200,,,S,white,nonhispanic,M,North Andover  Massachusetts  US,406 Lindgren Path Apt 76,Agawam,Massachusetts,Hampden County,25013,01030,42.04493061763656,-72.57956039741725,324375.43,604458.81,32025
ec3b0a8b-1875-16de-9dff-1be121e87013,1991-01-28,,999-86-4343,S99916899,X32008413X,Mrs.,Lori426,Pearlene638,Klocko335,,Adams676,M,white,nonhispanic,F,Worcester  Massachusetts  US,625 Gerhold Stravenue Suite 23,Lenox,Massachusetts,Berkshire County,25003,01240,42.400138371077496,-73.26812504400448,172552.47,462814.38,49676
a6869cde-6f0e-6247-2921-bb907572bad0,2017-02-20,,999-76-5144,,,,Gianna370,Jennine355,Marks830,,,,white,nonhispanic,F,Bridgewater  Massachusetts  US,629 Sauer Loaf,Pepperell,Massachusetts,Middlesex County,25017,01463,42.62147064387268,-71.60129370220675,1795.86,70518.67,19157
34f45da5-5d4b-1b70-f640-5154ca4af109,2021-06-23,,999-47-8452,,,,Dee580,Bertram873,MacGyver246,,,,white,nonhispanic,M,Dracut  Massachusetts  US,260 Tromp Parade,Dover,Massachusetts,Norfolk County,25021,02030,42.20963245463995,-71.26585105711209,8137.60,5955.17,709899
71abec07-050f-baf4-9e0b-0e05883e151b,1942-06-11,2013-12-31,999-13-5413,S99960210,X89981546X,Mrs.,Fawn386,Williemae619,Larson43,,Sporer811,D,white,nonhispanic,F,Millbury  Massachusetts  US,387 Rath Passage,Methuen,Massachusetts,Essex County,25009,01844,42.72747494096399,-71.22033035389352,1123545.57,1245642.36,46630
e4f25323-ca4e-606c-82c3-5a4482571217,1933-01-06,,999-89-9878,S99964249,X03803110X,Mrs.,Carmen818,,Little434,,Gleason633,D,white,nonhispanic,F,Norwell  Massachusetts  US,640 Cummerata Highlands,Ipswich,Massachusetts,Essex County,25009,01938,42.65503471691392,-70.78991704360539,418138.88,1327599.38,339169
40b066a1-88d2-323e-efaa-50ae1a1bb294,1979-11-24,,999-25-7821,S99981985,X57445443X,Mr.,Felipe97,Gavin481,Klocko335,,,M,white,nonhispanic,M,Plymouth  Massachusetts  US,648 Gorczany Throughway Suite 43,Gardner,Massachusetts,Worcester County,25027,01440,42.57112720756666,-71.94569497384867,72661.55,650737.92,24246
b4fadd44-d4e2-d6e1-12e2-1dd395773cab,2003-04-05,,999-60-1431,S99949955,X74841039X,Ms.,Aliza77,,Gibson10,,,,black,nonhispanic,F,Newton  Massachusetts  US,518 Bogan Haven Unit 57,Athol,Massachusetts,Worcester County,25027,01331,42.526075242287675,-72.16170426897064,83555.29,706976.28,161655
